"date","SPY","QQQ","TLT","VIX"
2002-09-16,98.8453961958254,93.2126744441888,109.558965226021,115.100255609813
2002-09-17,96.5801257069587,91.2382249386927,109.768514624815,119.078941825449
2002-09-18,95.6124886452444,90.2097934654549,109.793215533297,117.543860802271
2002-09-19,93.1383348507672,88.7700676170113,110.532312532142,127.349628536087
2002-09-20,93.1692468241782,89.1402902841434,110.01491917903,122.117792760238
2002-09-23,92.4070807917833,86.4664857748591,111.000516184292,124.310777601298
2002-09-24,90.9159745487086,86.5076412837427,111.715018332656,126.942357020408
2002-09-25,93.1692468241782,89.9630093913705,110.359904645372,116.948627010746
2002-09-26,94.6934943945075,88.8523600123765,110.101176151416,108.395984935531
2002-09-27,91.4019736866051,87.6594741052238,110.926551334247,115.82080555244
2002-09-30,90.3415942050839,85.232462981225,111.370096501115,124.34210066367
2002-10-01,94.6824321197502,90.4154778978623,109.988733458531,106.892226974726
2002-10-02,91.8437952207853,87.4126434751339,110.619492209138,115.382210974389
2002-10-03,90.9159745487086,85.3147088205846,110.347315560628,116.885968935195
2002-10-04,89.2480408984387,83.7104354262151,110.693573722985,123.621550721043
2002-10-07,87.4034813277642,82.9288438942683,110.879047955504,133.583957668333
2002-10-08,88.7731040352994,83.0933821289931,110.916168255928,128.508773056765
2002-10-09,86.2657699161243,82.5175308966603,111.485063374428,131.986218569604
2002-10-10,89.0603202054073,86.7133443385523,110.607157663597,117.637841940194
2002-10-11,92.9594015816323,91.4027538622164,109.296164104818,111.842107385998
2002-10-14,93.4785160484879,92.4722291099246,109.135422598181,112.907270768753
2002-10-15,97.9740568208348,96.9148824931076,106.550789108649,106.578948547777
2002-10-16,95.5993010098258,93.7063170819664,106.600265166215,112.781954617651
2002-10-17,97.4990614615306,96.8737456066261,105.301775845778,106.829568899175
2002-10-18,97.9077806658995,97.9432580991388,105.573857042087,105.043855573793
2002-10-21,99.5977413720756,99.9176889822326,104.547417100559,103.728071839641
2002-10-22,98.8797919408404,99.3007660418261,104.250656207368,106.798245836802
2002-10-23,99.6308761997563,101.192941774359,104.287670449791,104.010027204217
2002-10-24,97.5984854432943,98.6425572357204,105.202866153848,106.610271610149
2002-10-25,99.6308761997563,101.604264083168,105.586191587628,93.9849621813758
2002-10-28,98.9792679191952,100.740510512672,105.437827049733,97.3370915431138
2002-10-29,97.8304617349287,98.3957452280327,106.810503942017,101.09649242053
2002-10-30,98.7803809582244,101.028403539634,106.773351824192,97.8383441967155
2002-10-31,97.7752348556029,100.987275964354,107.255608161503,97.5563888321392
2002-11-01,99.7082016303011,103.866774217247,106.80729038458,91.7919773403159
2002-11-04,100.658068857006,106.540532170526,106.335247432787,96.5538835249356
2002-11-05,101.453441212394,107.363232655351,105.925216594302,97.8383441967155
2002-11-06,102.767876038047,108.885269521562,106.347603189928,96.2719281603593
2002-11-07,100.249447146245,105.059678746802,108.981140023819,98.4335839636437
2002-11-08,99.0234065254682,103.126328882983,109.863118361896,92.1365907804432
2002-11-11,97.4880641825122,100,110.459365838909,98.0576414857409
2002-11-12,98.2612339934994,102.550459028248,109.82583897447,95.802004544533
2002-11-13,98.3606969727065,103.784481821882,110.061828632966,97.869673234491
2002-11-14,100.216299319417,107.363232655351,107.77615143725,89.8182957636843
2002-11-15,100.956392798888,108.761868173318,108.210925607418,83.4899735427083
2002-11-18,99.9401584232138,107.157557534144,108.695398556954,86.6541346531963
2002-11-19,99.8076061133432,105.512137942092,109.093010003497,85.8709266350182
2002-11-20,102.027815056445,109.995946834159,108.024518064488,79.3233071250167
2002-11-21,103.927588507297,114.068275126998,106.981140660167,74.5927299781725
2002-11-22,103.187540524843,114.027194107723,106.881721889831,72.5563903259899
2002-11-25,103.253855677222,115.137880731521,106.682926772359,75.4072670341261
2002-11-26,101.287689079104,111.271097203073,108.024518064488,81.3596467771993
2002-11-27,104.137485746434,114.808794950871,105.589765742269,85.3696739814164
2002-11-29,103.806117970906,114.027194107723,106.273129261477,86.1528819995945
2002-12-02,103.971811608031,115.178998995601,106.371688962003,86.0275658484926
2002-12-03,102.580025353538,111.764758463253,106.521389830713,88.7531323809298
2002-12-04,102.116118267286,109.296647697577,107.070505131988,90.6015037818624
2002-12-05,100.989475629978,107.774610831366,107.345015056524,94.2982465837277
2002-12-06,101.652204681461,108.885269521562,107.532249851863,90.4761876307605
2002-12-09,98.8577323870647,103.7433449354,108.131265442708,96.4285733492367
2002-12-10,100.18317099131,105.306481443288,108.418279605587,90.1002511282607
2002-12-11,100.271578195334,105.800114769865,109.142019405857,86.9674190555481
2002-12-12,100.260496421855,106.376031180605,109.042155191916,85.4949901325183
2002-12-13,98.6809699756084,103.002946157142,107.981447910196,88.2832087651035
2002-12-16,101.232455700204,106.334875671722,107.170305711128,82.2055128709284
2002-12-17,100.348845129713,106.663980074775,107.170305711128,83.5213025804837
2002-12-18,99.189119661315,104.401497874299,108.006392752081,88.6278222052308
2002-12-19,98.4821545099503,103.085201307702,108.967394906861,94.642854048452
2002-12-20,99.8873623845221,104.154713800215,109.042155191916,83.6779417939582
2002-12-23,99.9207116981411,105.594458271061,109.067216697602,82.0802026952294
2002-12-24,99.1769784572923,104.278115148458,109.678577439787,82.9887208891065
2002-12-26,99.2213705469469,103.990184876691,109.890725259611,85.7456164593192
2002-12-27,96.990385310339,102.09794396575,111.101334920244,92.575185358494
2002-12-30,97.8006481895047,101.316352433804,111.363308789037,92.7944886229224
2002-12-31,97.9338114593207,100.246839941291,111.082382355427,89.6616565502098
2003-01-02,101.086215287726,104.483790269664,108.210278653611,79.5426044140421
2003-01-03,101.396998912751,105.635548601537,108.461105826477,77.3182965106097
2003-01-06,103.184050253665,108.268272091546,108.172659880581,78.0388464532368
2003-01-07,102.928766490069,109.625686922223,108.561447301423,78.7280673580885
2003-01-08,101.44136500411,106.540532170526,109.100773449185,79.9812049674959
2003-01-09,103.017544169804,109.831389977032,107.006318829654,75.9711777632788
2003-01-10,103.295017478654,111.476763013079,107.282196902406,76.1904750523042
2003-01-13,103.261694163331,110.818647318984,107.457754711812,78.0075174154613
2003-01-14,103.594725829775,111.394498551317,107.834069711712,76.9736830704823
2003-01-15,102.562489503188,109.995946834159,108.360859803731,79.9185468919449
2003-01-16,102.140654158713,108.761868173318,108.51131368425,78.3521308555887
2003-01-17,100.631095625371,104.113567602532,109.050661043613,80.5137866588731
2003-01-21,99.0660177318775,102.961799959459,109.677675946777,86.4348373641709
2003-01-22,97.8671908269694,102.550459028248,110.216980882939,90.8834591464388
2003-01-23,98.4665620321932,104.936277398558,109.677675946777,86.246869112921
2003-01-24,95.8803360851663,102.09794396575,110.329890231029,98.7155393282201
2003-01-27,94.5705939518605,100.904983568989,109.928577360244,108.677940300107
2003-01-28,95.2698766068897,101.933396419825,109.928577360244,100.031329037775
2003-01-29,95.99136180632,103.455368107628,109.326570933765,97.932331310042
2003-01-30,93.7159389830403,100.781591531947,110.141722125279,98.1202995612919
2003-01-31,95.5251538709122,100.53478883546,110.442746550119,97.6503759454656
2003-02-03,95.7138819978962,100.740510512672,110.60386986556,97.1804523296393
2003-02-04,94.7703453561584,99.5064039182279,111.094695689368,102.631573443708
2003-02-05,94.1820949218569,99.0538609221274,110.138094941638,103.508774550615
2003-02-06,93.7380765317026,99.5886776911909,111.031718448248,104.47994484464
2003-02-07,92.5948079843885,97.9432580991388,111.283510748925,106.547613534598
2003-02-10,93.2496790510414,98.8070954704452,110.503178399209,106.484967409853
2003-02-11,92.605915756163,99.3418936171065,110.477957806521,105.513785165022
2003-02-12,91.1296415407006,97.984376363218,110.86815579878,107.550130792608
2003-02-13,91.4071083499766,98.4780283121968,111.472272779482,105.576443240573
2003-02-14,93.405083862702,100.740510512672,110.515682637552,102.192978865657
2003-02-18,95.047896659895,103.866774217247,110.654173175535,97.4624076942157
2003-02-19,94.5483719087377,103.167409902258,111.409295538363,98.0889705235164
2003-02-20,93.604887263591,102.756087593448,111.786925657477,97.6190469076901
2003-02-21,94.5483719087377,103.537697747797,111.132388702999,94.768170199554
2003-02-24,93.0165913322723,101.768886118703,111.660960569438,100.18796825125
2003-02-25,93.7603310726949,101.892240910941,112.177028197535,99.4360892708473
2003-02-26,92.3949720856301,99.6298518224767,112.957424182052,100.062658075551
2003-02-27,93.616021033661,101.892240910941,113.146165001008,95.6453653310585
2003-02-28,94.2375622854166,103.496542238914,113.863551927005,92.8258116852949
2003-03-03,93.33849572822,101.398644829169,114.002498514393,95.3320809287067
2003-03-04,91.8511397392787,100.781591531947,114.078276956258,99.7180446354236
2003-03-05,92.628072803547,100.987275964354,114.45739188739,95.1754357398293
2003-03-06,91.8511397392787,100.740510512672,114.015076993336,98.2769447501693
2003-03-07,92.483827760252,100.946157700275,114.406706768611,97.3684205808892
2003-03-10,90.2638593013842,98.765986517567,115.000472488395,104.354640644344
2003-03-11,89.3758160215016,97.9021398350595,114.798538054088,105.294487875997
2003-03-12,89.9752587220382,99.6709142193494,115.21528236405,104.981197498242
2003-03-13,93.083244462493,105.388792461056,113.093019336601,99.4987473463982
2003-03-14,93.3828423208574,105.800114769865,113.648837503552,97.0551361785374
2003-03-17,96.3243479757467,109.420011801016,112.284390712161,99.4674183086228
2003-03-18,96.890454361812,110.777473187698,111.223184957836,95.3320809287067
2003-03-19,97.6341421056435,109.831389977032,110.402030883454,98.8095264415466
2003-03-20,97.8450337795854,110.242777464249,110.225232195434,95.3634099664822
2003-03-21,99.9335808544392,111.764758463253,108.70910125071,89.8182957636843
2003-03-24,96.6124285891817,107.116457892467,110.427325716743,95.2067647776048
2003-03-25,97.5374544444866,108.638466825075,110.301010637299,90.0689220904852
2003-03-26,97.0470810933635,109.255473566292,110.528367174497,88.439847978578
2003-03-27,97.1251409757576,108.473891345546,110.604124404763,87.5939818848488
2003-03-28,96.6347741242084,107.280996127192,110.856913650651,86.9360900177726
2003-03-31,94.4392440631592,103.866774217247,112.309590093249,91.3220537244896
2003-04-01,95.8880575789451,104.689390901262,111.989952489197,88.8471194942562
2003-04-02,98.2061306060775,107.568907776557,110.822826609062,87.7819561115017
2003-04-03,97.7380182955205,108.926387785641,110.759329683736,88.377189903027
2003-04-04,98.3175528012383,107.157557534144,110.442120807912,91.2593956489386
2003-04-07,98.1281357194222,107.32210508007,110.188345222612,89.1290748588326
2003-04-08,98.2841449914544,107.198722354229,111.076390078359,84.9937315035136
2003-04-09,96.99137324557,104.730592966151,111.406315308529,84.9310794033656
2003-04-10,97.5263336735644,106.005789891071,110.886143235785,80.2005022565213
2003-04-11,97.1251409757576,104.936277398558,110.708474872155,76.566417530207
2003-04-14,99.1310784664957,107.075330317187,110.404109620277,73.339598344168
2003-04-15,100.056149818818,108.103705923218,111.00037830889,70.6766898872818
2003-04-16,98.3509931088918,107.85689391553,111.457064062108,70.5513797115828
2003-04-17,99.8108883981566,110.325041926011,111.634594550337,67.3558895633193
2003-04-21,99.9112353194125,110.736392168423,111.393694406384,68.7656663862012
2003-04-22,101.794681840659,112.834298889369,111.330155057858,64.8496262953105
2003-04-23,102.73080246859,113.656952818189,111.558561569268,65.1629047222594
2003-04-24,101.816975379094,113.039936765771,112.56083089232,63.6904757992296
2003-04-25,100.557624442142,110.859793516667,112.814553448619,65.1629047222594
2003-04-28,102.296214960147,113.039936765771,112.636916902389,65.2882208733613
2003-04-29,102.652820581083,114.068275126998,112.446680665616,65.0375945465604
2003-04-30,102.429917694596,112.916498172723,113.486982387902,66.4473653940393
2003-05-01,102.418777424952,113.903736892273,113.54192043253,67.6378449278957
2003-05-02,103.878724710808,116.330738705071,112.649007514528,64.6303230308821
2003-05-05,103.678043867444,116.20735597923,113.248489760577,66.1967390672384
2003-05-06,104.658849065855,117.688200091753,113.80970627979,65.1629047222594
2003-05-07,104.079308060564,116.371903525156,115.136205518346,65.7894735269631
2003-05-08,103.031726240028,114.23279473932,115.416834989553,66.5413525073657
2003-05-09,104.458285214821,116.865499606928,115.531526112063,61.6854651848225
2003-05-12,105.739832196601,118.634329858424,116.258670374172,61.1528834934453
2003-05-13,105.550428113933,117.893865901758,116.513750472886,62.3746860896742
2003-05-14,105.327473230855,117.647100450076,118.299342981288,62.6566414542506
2003-05-15,105.996207888611,118.963397016673,118.669177837314,60.2756883619407
2003-05-16,105.728672428236,118.058460003689,119.536498959624,57.6441089428299
2003-05-19,103.254622626941,113.903736892273,119.128355953561,64.2543865283823
2003-05-20,103.042886008393,114.23279473932,120.888621811273,66.6979976962431
2003-05-21,103.254622626941,113.903736892273,120.875831216327,66.4473653940393
2003-05-22,104.279891410319,115.549184417928,121.94727156777,61.9674205493989
2003-05-23,104.491641028014,115.590377171617,122.253323141866,60.0563910729153
2003-05-27,106.319399200188,119.70387028454,120.046744003454,62.6253124164751
2003-05-28,106.620283974183,120.074083640471,119.842635380122,62.750628567577
2003-05-29,106.34168623905,120.567679722243,120.888621811273,64.0037602015814
2003-05-30,108.046790952385,122.542213028549,120.65900623865,60.9962383045678
2003-06-02,108.492603224933,121.678319790036,119.772605281922,65.3195499111368
2003-06-03,108.938324503446,122.830152611517,120.733257445298,65.2882208733613
2003-06-04,110.509758980201,125.133725142468,121.091818335795,64.5989999685096
2003-06-05,111.055788182527,126.038690089055,120.144179489167,65.2568918355858
2003-06-06,110.621174675788,123.94079267931,120.579430920341,66.5726815451412
2003-06-09,109.495617467319,122.295354464856,121.386479280562,69.3922292155019
2003-06-10,110.61006040444,124.14649573412,122.8338528231,64.6616520686576
2003-06-11,111.780243687224,125.545084696082,122.680164173544,63.3145333213268
2003-06-12,112.125696039368,126.079826975537,123.64080573112,63.9411021260305
2003-06-13,110.955499757436,123.241493542729,124.473361040633,64.7243101442086
2003-06-16,113.295918319595,127.025956742208,123.294982406568,63.3458623591022
2003-06-17,113.295918319595,126.532351349235,122.321582071446,62.687970492026
2003-06-18,113.195590897061,127.190532221737,120.758881058391,61.9047624738479
2003-06-19,111.468134149125,125.133725142468,120.528279146356,62.0300726495469
2003-06-20,111.222086280023,124.969186907744,120.080014398434,59.9624039595888
2003-06-23,110.081268072065,123.035827732723,120.79732708383,64.4736838174077
2003-06-24,110.193099740381,122.089707277253,121.911593656162,65.006265508785
2003-06-25,109.085819333684,121.43151709355,119.964761168517,65.1942337600349
2003-06-26,110.506275208597,124.311024657643,118.350812929276,60.7769410155424
2003-06-27,109.23120180241,122.706760574475,117.928182400247,60.0250620351398
2003-06-30,109.197625003705,123.200347345046,118.47890978314,61.1528834934453
2003-07-01,110.204370001503,124.845757625897,117.891327244826,60.9649092667924
2003-07-02,111.591236078563,127.396132853335,118.187059375405,59.6177964948645
2003-07-03,110.439212605222,125.79189670377,116.489813182013,60.745611977767
2003-07-07,112.631375886997,131.180596052814,115.744151192893,62.8446097055005
2003-07-08,113.134715888026,132.78492531439,115.847038059868,61.0275673423433
2003-07-09,112.49722468195,132.455830222539,116.219842539928,59.3045120925126
2003-07-10,111.065537543359,129.987710145662,116.181364697088,60.1190491484662
2003-07-11,112.116843619732,130.97493955401,116.734245057405,57.8634062318553
2003-07-14,112.665043679736,132.538113306703,115.396949114326,61.3721807824707
2003-07-15,112.418852820009,132.702614296623,112.696924519475,61.2468646313687
2003-07-16,111.758938084019,132.291254743009,113.33976327642,61.9047624738479
2003-07-17,110.170702208763,128.260054025451,112.992709679055,63.3458623591022
2003-07-18,111.300354148782,128.671357711858,112.761174456609,59.8684228216654
2003-07-21,109.924628341366,127.025956742208,110.369704404684,61.9674205493989
2003-07-22,110.920142075486,128.918151097143,110.909783564255,60.0563910729153
2003-07-23,110.998409944244,129.987710145662,111.282503197914,58.3959879232326
2003-07-24,110.159548939972,128.260054025451,110.305369621149,58.2706777475336
2003-07-25,112.105729348384,130.810429252889,110.00959506737,55.6077692906474
2003-07-28,111.691875480643,131.180596052814,108.531040472476,57.518798767131
2003-07-29,111.177317215083,130.193375955667,107.052411636981,58.489975036559
2003-07-30,110.908910811807,129.247311367403,108.26099558979,59.0538857657117
2003-07-31,111.166137947996,130.810429252889,106.653792639426,61.0588963801188
2003-08-01,110.181894474998,129.411737867714,106.573718848511,65.006265508785
2003-08-04,110.181894474998,129.370647537239,107.49080238499,66.6353396206922
2003-08-05,107.844277229185,124.269878459961,105.953682561827,71.0526323651846
2003-08-06,108.47061516647,124.187595375797,108.046164502535,67.3558895633193
2003-08-07,109.611530868036,124.681275258379,108.498289761701,63.4711785102042
2003-08-08,109.924628341366,123.694008605226,108.059082367083,61.3721807824707
2003-08-11,110.338482209106,125.051451369505,107.516638114085,61.8734334360724
2003-08-12,111.345149212018,126.94372021405,107.012862608329,56.2030090575756
2003-08-13,110.774707610169,126.984810544526,104.946195185115,58.8032594389109
2003-08-14,111.076703811298,127.108230515171,105.979539502522,57.8634062318553
2003-08-15,111.423404081628,128.218861271763,105.914981997185,57.2368434025546
2003-08-18,112.385354016191,131.509709767068,106.405839638393,56.9548880379782
2003-08-19,112.810348153575,133.155092114316,108.046164502535,55.9523827307747
2003-08-20,112.351764218338,132.826080823274,107.464998473295,55.8270665796728
2003-08-21,112.709656754903,134.265760115712,107.206609364943,55.8897246552237
2003-08-22,111.591236078563,133.443059630887,107.684570353204,58.1140325586562
2003-08-25,111.770169347698,133.731008525056,106.844994004011,61.1842125312207
2003-08-26,111.971513147598,133.854447118104,107.684570353204,61.0588963801188
2003-08-27,112.005024950564,134.923950299416,107.193712711995,59.9310749218133
2003-08-28,112.698555482703,136.116873451373,108.304606639888,57.8947352696308
2003-08-29,113.459044625034,137.350989357018,108.046164502535,58.3646588854571
2003-09-02,114.980191898619,139.325420240112,106.465889678679,59.586467457089
2003-09-03,115.606581832495,139.243118533545,106.634638564407,60.9022571666444
2003-09-04,115.662465168784,140.518371325672,107.231320879225,58.615285212258
2003-09-05,115.013768697324,139.613322578275,109.073792293677,56.9235590002027
2003-09-08,115.964539364799,141.916941665232,107.944953351979,57.2055143647791
2003-09-09,115.20392023099,140.230385186698,108.723482715675,59.0538857657117
2003-09-10,114.040691492266,136.857309474436,109.826252600675,62.687970492026
2003-09-11,114.376251492952,138.37929047344,109.112620127921,60.3070173997162
2003-09-12,114.588696565053,139.119754430107,109.865292550921,58.5213040743345
2003-09-15,114.186086960139,137.762283732224,109.696575482593,60.4010045130426
2003-09-16,115.85266869904,141.505665912428,109.527858414265,56.4849644221519
2003-09-17,115.628888370078,140.929758812889,110.89008859343,56.8609009246518
2003-09-18,116.993486906998,143.068699997104,110.96797758952,55.0438585614946
2003-09-19,116.398398920967,142.245999512279,111.097697130802,54.9498774235712
2003-09-22,115.141004355754,139.531058116513,110.215517282522,61.5601490337206
2003-09-23,115.578841651141,141.999215438195,110.96797758952,60.9962383045678
2003-09-24,113.5241183588,136.651587797224,111.92808885709,66.4786944318148
2003-09-25,112.5921964556,134.882813412934,112.485964549265,69.7368426556292
2003-09-26,112.22170774484,134.018948108024,113.49813968963,69.6428555423028
2003-09-29,113.322020608329,136.322567194981,112.589816544051,67.8884712546966
2003-09-30,112.22170774484,133.360702057114,114.458017629597,71.1779425408836
2003-10-01,114.613238956054,136.363704081463,114.02419798144,66.0087708159885
2003-10-02,115.02863972238,136.816181899155,113.503039569286,65.1629047222594
2003-10-03,116.084014532007,140.641744740312,111.119014789046,61.0902254178943
2003-10-06,116.611779931708,141.670129657544,111.600889317552,61.1215544556698
2003-10-07,117.060874489068,142.533976340052,110.311096753215,60.8082700533179
2003-10-08,116.768900630875,141.628964837459,110.285017090717,60.0877201106908
2003-10-09,117.08331101813,142.698468018771,109.503295381185,58.9598986523853
2003-10-10,117.408887673324,144.014904253385,110.154820288429,57.8007541317073
2003-10-13,117.77940238238,144.96097815285,109.724818728316,54.9812004859437
2003-10-14,118.194868144444,145.331238064786,108.969176681282,54.4172957321939
2003-10-15,117.880509753781,144.714119589156,108.435079192979,55.4198010393974
2003-10-16,118.352092836794,145.865961721838,108.005130661867,53.8533850030412
2003-10-17,117.060874489068,142.36946603893,108.838810186192,55.200503750372
2003-10-20,117.936666072172,144.138296290427,109.203734556762,53.3834613872149
2003-10-21,117.734581320849,145.002133661733,109.607486761575,51.8483684132311
2003-10-22,116.252444489739,142.204946426608,110.675957488983,55.3571429638465
2003-10-23,116.039128474737,140.559470967349,109.868124299553,55.388472001622
2003-10-24,116.297356545305,140.682835070788,111.092829068547,55.4824531395454
2003-10-27,116.353473866253,140.724009202074,110.871326933016,56.5476165222999
2003-10-28,117.936666072172,145.45464872423,111.457509505714,52.6942345069602
2003-10-29,118.093773772191,145.28998013269,110.454444747652,51.4724319107313
2003-10-30,118.340848573967,145.577947649262,109.959259939995,51.1591475083795
2003-10-31,118.228587933775,144.714119589156,110.988616476556,50.4385975657523
2003-11-03,119.003246147183,147.100021760277,110.462674848547,51.8483684132311
2003-11-04,118.745031075763,146.112764418325,111.090548821521,51.8483684132311
2003-11-05,118.834868186042,147.429070296123,110.331862909852,52.8195506580622
2003-11-06,119.463597966517,147.84045778334,109.298423140244,52.4436081801594
2003-11-07,118.576627116326,146.565167746409,109.233006565096,53.0388479470876
2003-11-10,118.093773772191,144.755293720442,109.141499721651,55.200503750372
2003-11-11,118.060131977748,144.220542129786,109.154502432599,54.9498774235712
2003-11-12,119.385018118212,147.305706192684,109.952557074318,52.4749372179348
2003-11-13,119.418672911804,147.141205202764,111.653112277348,51.5977420864303
2003-11-14,118.408184159447,144.138296290427,112.398816689669,53.070176984863
2003-11-17,117.813148170006,142.657359065893,112.568859483012,58.2706777475336
2003-11-18,116.589252408612,139.366547815392,113.262224271734,59.8684228216654
2003-11-19,117.577330630204,140.724009202074,112.006412690985,58.8972405768343
2003-11-20,116.521955820576,139.366547815392,113.092213295792,61.0275673423433
2003-11-21,117.004731169825,140.806338842243,113.157587447739,59.4611513059871
2003-11-24,118.554177588117,144.714119589156,112.228763290526,54.6365930212193
2003-11-25,119.003246147183,144.714119589156,112.843698187352,52.3496210668329
2003-11-26,119.42991717463,145.372337706463,112.38576094972,50.8458631060276
2003-11-28,119.519741285761,145.53681076278,111.365387525861,51.127818470604
2003-12-01,120.810933635191,147.675863681409,110.744873978171,52.5375952934858
2003-12-02,120.507819507353,146.853116640578,111.218136596978,50.9711792571295
2003-12-03,120.316901023969,145.002133661733,110.77109151607,52.098994740032
2003-12-04,120.810933635191,146.565167746409,111.020900532125,51.065160395053
2003-12-05,119.968874840565,144.138296290427,112.795653912803,53.5401006006893
2003-12-08,120.777239844156,144.96097815285,112.006889951991,51.8170453508586
2003-12-09,119.845317940956,141.628964837459,111.218136596978,55.2318268127446
2003-12-10,119.834112675573,142.163762984121,111.402179046481,55.9837117685502
2003-12-11,121.181409346803,145.207687737325,112.204147228445,52.4122791423839
2003-12-12,121.417265884049,144.96097815285,112.414332975246,51.4097738351803
2003-12-15,120.810933635191,143.068699997104,112.348640649296,53.9786951787401
2003-12-16,121.439637417371,143.356723380882,112.716736154101,49.906015874375
2003-12-17,121.821383390105,143.60353538857,113.479218942214,48.8095234538451
2003-12-18,123.191233582726,146.27730265305,114.50466193853,50.6265658170022
2003-12-19,122.848329063547,145.865961721838,114.46529320848,51.4411028729558
2003-12-22,123.705648857661,146.31843022833,114.149717625875,53.070176984863
2003-12-23,123.784618680399,147.429070296123,112.861378056154,51.6604001619812
2003-12-24,123.660463819992,147.733658306667,113.926285234722,52.1929818533585
2003-12-26,123.750781898739,147.527862139846,114.346943084928,54.6679220589948
2003-12-29,125.397760922794,149.955813695157,113.321531906012,53.5401006006893
2003-12-30,125.420340442481,150.449568067348,112.861378056154,55.388472001622
2003-12-31,125.533069051993,150.038152646527,112.861452296755,57.3621535782535
2004-01-02,125.476717746385,149.626616180093,111.527348699511,57.0801982136772
2004-01-05,126.84169325859,152.630651747764,111.236792199392,54.7932322346938
2004-01-06,126.965809121554,153.65949291385,112.465049911426,52.4122791423839
2004-01-07,127.394443020316,155.058621925476,112.914226758158,48.5588971270442
2004-01-08,127.902085739259,156.293128901568,112.874603488905,48.90350757947
2004-01-09,126.785276957243,155.264380847492,114.84248848979,52.4749372179348
2004-01-12,127.721605571539,157.733404110877,114.750175605536,52.6942345069602
2004-01-13,126.97705338438,156.169680997319,115.529341317238,56.5162934599274
2004-01-14,128.037432865901,156.7046467456,116.097324336928,52.4749372179348
2004-01-15,128.353364153446,157.116164589633,116.533212116108,48.7468683659956
2004-01-16,128.860980874094,158.721024589672,115.714327682952,46.9924810906879
2004-01-20,128.82710509499,158.597576685423,115.68794045225,47.6503759454656
2004-01-21,129.842416531172,157.939181655295,115.96531394282,44.9248124007299
2004-01-22,129.504009717123,156.992679440579,116.810490154477,46.0839599091093
2004-01-23,129.086633080335,156.416576805817,115.41045029788,46.4912284370861
2004-01-26,130.71099358726,158.803316985037,114.710456884082,45.5827072555076
2004-01-27,129.368597594742,155.305508422773,115.423707548031,48.0889735112179
2004-01-28,127.890802478989,152.671779323044,114.406674951211,52.5689243312613
2004-01-29,128.014957339397,153.247919202611,114.168967153095,53.6967398141638
2004-01-30,128.014957339397,152.548219684382,114.96148556715,52.098994740032
2004-02-02,128.567629106236,152.136822885964,114.720065738991,53.6027586762403
2004-02-03,128.353364153446,151.972275340038,115.30366049646,54.3233086188675
2004-02-04,127.304254933047,149.503168275844,115.078191791683,55.9837117685502
2004-02-05,127.676446532165,150.079280221808,114.62716953573,55.4824531395454
2004-02-06,129.109173602579,152.795227227293,115.887106772726,50.1253131634004
2004-02-09,129.143010384239,152.754071718409,116.231954363666,51.3471157596294
