"date","SPY_extreme","QQQ_extreme","TLT_extreme","VIX_extreme"
2002-11-19,0.00132719712418439,0.0154742538334878,-0.00365135950927398,-0.00907941597223294
2002-11-20,-0.02200107876725,-0.0416175202693507,0.00984260068275722,-0.0793133195246054
2002-11-21,-0.0184489195427515,-0.036353655594124,0.00970565706029536,-0.0614889471544195
2002-11-22,0.00714627787343947,0.00036020899368916,0.000929743259883153,-0.027678991952429
2002-11-25,-0.000642459854269362,-0.0096934083122453,0.00186168615576898,0.0385395929999315
2002-11-26,0.0192256997230471,0.0341608322162257,-0.0124970864759475,0.0759757601184039
2002-11-27,-0.0277471298868148,-0.0312985511734771,0.0227967692187678,0.0481115218745467
2002-11-29,0.00318709544411089,0.00683112726949675,-0.00645102002481046,0.00913248356327268
2002-12-02,-0.00159491118796318,-0.010050466505851,-0.00092698903652888,-0.00145563767310009
2002-12-03,0.013476591052541,0.0300911396987531,-0.00140634814652296,0.0311909441499552
2002-12-04,0.00453264895262961,0.0223305675002083,-0.00514173546834851,0.0206120887792864
2002-12-05,0.0110942704386492,0.0140236143680625,-0.00256054295209385,0.0399917844995756
2002-12-06,-0.00654091905764176,-0.0102526449976463,-0.0017427143146671,-0.0413758994629463
2002-12-09,0.0278754587885981,0.0483747428358128,-0.00555510866504694,0.0637158657536072
2002-12-10,-0.0133184503687955,-0.0149549575611978,-0.0026507959726203,-0.0678796099077186
2002-12-11,-0.000882066502435386,-0.00467663479128877,-0.00665325864417854,-0.0353893969275587
2002-12-12,0.000110523700623588,-0.00542867646633916,0.0009154121383812,-0.0170757756152913
2002-12-13,0.0158796420497449,0.0322226893833224,0.00977511858329061,0.0320921490317154
2002-12-16,-0.0255272928190253,-0.0318357274733172,0.00754022245724473,-0.0713275619467932
2002-12-17,0.00876684718468912,-0.00309020124820547,0,0.0158793536738284
2002-12-18,0.0116242393108132,0.0214394972088918,-0.00777120621928828,0.0593441086486144
2002-12-19,0.007152968165415,0.0126881793478133,-0.00885829066487132,0.0656645474174398
2002-12-20,-0.0141678157184231,-0.0103215829536341,-0.000685844156375737,-0.123134972247847
2002-12-23,-0.000333813476575351,-0.0137284649949643,-0.000229806776109953,-0.0192785529584159
2002-12-24,0.00747107311665829,0.0125443774087262,-0.00558970595449804,0.01100785475679
2002-12-26,-0.000447504635176621,0.00276499549064857,-0.0019324002329304,0.0326802590714483
2002-12-27,0.0227415669113764,0.0183639309900623,-0.0109562467510247,0.0766361643183973
2002-12-30,-0.00831935164470377,0.00768476348243974,-0.00235519663279149,0.00236611913947504
2002-12-31,-0.00136065249419559,0.0106122801222743,0.00252579927725982,-0.0343440337213643
2003-01-02,-0.0316819122103196,-0.0413963984290473,0.0261957507135833,-0.11975043177409
2003-01-03,-0.00306972477003598,-0.010963006771465,-0.00231527836972756,-0.0283621602750395
2003-01-06,-0.0174707950996265,-0.0246171988335071,0.00266298391124264,0.00927611174602738
2003-01-07,0.00247712779989229,-0.0124595688406859,-0.0035876940913635,0.0087929950113006
2003-01-08,0.0145562146284561,0.0285462202752735,-0.00495563492504347,0.015791939989203
2003-01-09,-0.0154183586013179,-0.0304208749271839,0.019384094972974,-0.051437640765533
2003-01-10,-0.00268983598411232,-0.0148697942771667,-0.00257482977308943,0.00288242716612785
2003-01-13,0.000322655365179614,0.00592110845544758,-0.00163507393196793,0.0235687436009724
2003-01-14,-0.00321993346103167,-0.00518288438007408,-0.00349586320014383,-0.0133416140381715
2003-01-15,0.0100141530456774,0.0126344234842724,-0.00487329777587542,0.0375443670135391
2003-01-16,0.00412144077561294,0.0112827215088838,-0.00138748924987642,-0.0197947870848196
2003-01-17,0.014889514181764,0.0436784971170368,-0.00495811333694451,0.0272152675463935
2003-01-21,0.015674837879132,0.0111242542666505,-0.00573329116219634,0.0709623721722115
2003-01-22,0.0121751097489691,0.00400308460953269,-0.00490513071356258,0.050187212263324
2003-01-23,-0.00610565487076808,-0.0229983233624047,0.00490513071356258,-0.0523642619268352
2003-01-24,0.0266161039613051,0.0274206964997235,-0.00592903422562907,0.135028618936733
2003-01-27,0.0137543332684649,0.0117532702027123,0.00364402167377831,0.0961464583611717
2003-01-28,-0.00736708896377092,-0.010140306416957,0,-0.0829054051097979
2003-01-29,-0.0075445357110393,-0.014820669961308,0.00549139159534473,-0.0212066839691349
2003-01-30,0.0239899249146349,0.0261845784189627,-0.00742845290875804,0.00191752906359755
2003-01-31,-0.0191213228032483,0.00245189010133684,-0.00272933641715545,-0.00480076515188577
2003-02-03,-0.00197374126464211,-0.00204418276375851,-0.00145782230544134,-0.00482392372147578
2003-02-04,0.00990679776224734,0.0123260048502662,-0.00442787371681552,0.0545760352441751
2003-02-05,0.00622645924990284,0.00455825116902675,0.0086479649494362,0.00851076861282518
2003-02-06,0.0047256152760724,-0.00538472841779702,-0.00808092529274784,0.00933875024569897
2003-02-07,0.0122714023030213,0.0166601683319043,-0.00226518362461814,0.0195968230588064
2003-02-10,-0.00704754590898204,-0.00878110668007359,0.00703681156582148,-0.000588136577730047
2003-02-11,0.00692759203878701,-0.0053979528000383,0.000228260142297376,-0.00916221465405309
2003-02-12,0.016069899660931,0.0137593303817054,-0.0035256855437642,0.0191154623713028
2003-02-13,-0.00304012231121442,-0.00502541937953938,-0.00543417561268056,-0.0185218008089985
2003-02-14,-0.0216225275140491,-0.0227145474554544,0.00861845014279128,-0.0325722955487842
2003-02-18,-0.0174351650824995,-0.0305610528647158,-0.00125234567408494,-0.0473962339199954
2003-02-19,0.00526936432613745,0.00675605314286853,-0.00680098602243095,0.00640818775253083
2003-02-20,0.0100289791129926,0.00399490937989988,-0.00338384294703475,-0.0048023021755883
2003-02-21,-0.0100289791129926,-0.00757767756440186,0.00587242821335199,-0.0296390316287813
2003-02-24,0.0163336969241246,0.0172313557783208,-0.00474496083373133,0.0556145086148967
2003-02-25,-0.00796397822400285,-0.00121137311887987,-0.0046110898809566,-0.00753298520463241
2003-02-26,0.0146692943784759,0.0224539564003603,-0.00693273820987983,0.00628145162040328
2003-02-27,-0.0131289712166254,-0.0224539564003603,-0.00166950788775688,-0.0451493302698864
2003-02-28,-0.00661731875243632,-0.0156224106498217,-0.00632034014937011,-0.0299224959759314
2003-03-03,0.00958622813317689,0.0204784773637616,-0.00121954634610644,0.0266416406759595
2003-03-04,0.0160634040591612,0.00610401119539006,-0.000664487785064782,0.0449802649594222
2003-03-05,-0.00842303744701045,-0.00203881308556664,-0.00331777775271247,-0.0466247693539912
2003-03-06,0.00842303744701045,0.00244652042314497,0.00387193650784612,0.0320675794122338
2003-03-07,-0.00686457392250528,-0.00203927468972331,-0.00342900884985697,-0.0092875259106382
2003-03-10,0.0242966431193552,0.0218340031565276,-0.00517653412252139,0.0692931703884909
2003-03-11,0.00988701980629925,0.0087848728114972,0.00175748786566077,0.00896596646365699
2003-03-12,-0.00668459816602152,-0.017905494747271,-0.00362364978957253,-0.00297980823615118
2003-03-13,-0.0339594650867978,-0.0557823956669794,0.018591738818015,-0.0536362080751411
2003-03-14,-0.00321343276238917,-0.00389530713804387,-0.00490266144949247,-0.0248658233729224
2003-03-17,-0.0310134941876967,-0.0336421922813654,0.0120784657512472,0.0245509051260813
2003-03-18,-0.00585988236035107,-0.0123296465761364,0.00949599784759547,-0.0424637514010411
2003-03-19,-0.00764624505739508,0.00857707162860466,0.00741032854884605,0.0358276366247319
2003-03-20,-0.00215769024814261,-0.00373863021885379,0.00160269155676307,-0.035499060024307
2003-03-21,-0.021120834707828,-0.0137112899061997,0.0138503190209254,-0.0599062679816988
2003-03-24,0.0337983805736846,0.042479657447231,-0.0156820999867153,0.058262304288355
2003-03-25,-0.00952905910043711,-0.014108917164267,0.0011445299259587,-0.0554758196013814
2003-03-26,0.00504021954139322,-0.00566338273802947,-0.00205911568272743,-0.0182525411934655
2003-03-27,-0.000804027329630586,0.00717942275009786,-0.000685175052189901,-0.00961034142846762
2003-03-28,0.00506160315173432,0.011057987031605,-0.00228292396619656,-0.00753904442898268
2003-03-31,0.0229819492514149,0.0323424634365903,-0.0130189516472159,0.0492190595176178
2003-04-01,-0.0152247364254281,-0.00788872340101054,0.00285009783561385,-0.0274751765245704
2003-04-02,-0.0238871990119955,-0.0271338605892657,0.0104763879310323,-0.0120611659395968
2003-04-03,0.00477802683822315,-0.0125406678813267,0.000573123108158935,0.00675793531401014
2003-04-04,-0.00591195843535086,0.0163720609517708,0.0028680561773835,0.0320920496015038
2003-04-07,0.00192844283775617,-0.0015343886334378,0.00230045924103672,-0.0236203547722162
2003-04-08,-0.00158859012559187,0.00115031012067135,-0.00802703262076809,-0.04750809165213
2003-04-09,0.0132406831581511,0.0232930586035027,-0.00296585275191541,-0.000737409712597614
2003-04-10,-0.00550039156028248,-0.0121024426094785,0.00468007799813996,-0.0573103196377862
2003-04-11,0.00412217032136919,0.0101404302225783,0.00160354437501908,-0.046371210231499
2003-04-14,-0.0204427391260147,-0.0201793243992063,0.0027530359234289,-0.0430578811704243
2003-04-15,-0.00928852729452245,-0.00955839800761371,-0.00538625152320638,-0.0369848720276633
2003-04-16,0.0171888841100767,0.00228571429536251,-0.00410583156861088,-0.00177457935861813
2003-04-17,-0.0147346370670753,-0.0226256430551786,-0.00159154785801263,-0.0463508884648562
2003-04-21,-0.00100486543835832,-0.00372159638675784,0.00216026620447529,0.0207142391456245
2003-04-22,-0.0186757165103977,-0.0187678294477145,0.000570566200275291,-0.0586334371509403
2003-04-23,-0.00915413713052082,-0.00726436487328375,-0.00204951237386952,0.00481921289918885
2003-04-24,0.0089351561661779,0.00544354690686744,-0.00894412566098479,-0.0228553261400113
2003-04-25,0.0124459017504579,0.0194748975486467,-0.00225155612471406,0.0228553261400113
2003-04-28,-0.0171417321462481,-0.0194748975486467,0.00157582989112992,0.00192127417955179
2003-04-29,-0.00347994787942518,-0.00905599476629826,0.00169036112916521,-0.00384615488421725
2003-04-30,0.00217378582064232,0.01014858241808,-0.00920897807028132,0.0214446560888741
2003-05-01,0.000108765834689883,-0.00870508712374329,-0.000483974022845057,0.0177575261825433
2003-05-02,-0.0141540410727217,-0.0210836514396391,0.00789525525551849,-0.0454839651913246
2003-05-05,0.00193374475112051,0.00106118300820457,-0.00530757233330226,0.0239475055074228
2003-05-06,-0.00941563859033145,-0.0126626082521151,-0.00494338166928765,-0.0157408418828502
2003-05-07,0.00555281796476059,0.0112476276237405,-0.0115880128354955,0.00956948769593291
2003-05-08,0.0101162234837817,0.0185527021682081,-0.00243440389404492,0.0113637478743343
2003-05-09,-0.0137508446138224,-0.0227852721765074,-0.00099321884244441,-0.0757752658234314
2003-05-12,-0.0121938567002688,-0.0150222063364138,-0.0062741794820127,-0.00867131533837195
2003-05-13,0.00179283354682447,0.00626112564075942,-0.00219167030089729,0.0197825059762691
2003-05-14,0.00211454082889251,0.00209530890346388,-0.0152089212826882,0.00451016314176789
2003-05-15,-0.00632902934949975,-0.0111263883899739,-0.00312138637676274,-0.0387408402125757
2003-05-16,0.00252720041560384,0.00763593215751079,-0.0072821518511792,-0.0446407894585259
2003-05-19,0.0236781163766109,0.0358262470927619,0.00342022208574022,0.108561939360924
2003-05-20,0.00205273145853901,-0.0028847468916009,-0.014668107519626,0.0373249386642676
2003-05-21,-0.00205273145853901,0.0028847468916009,0.000105810385256255,-0.00376479649638206
2003-05-22,-0.0098805456926101,-0.0143425999832201,-0.00882492063339235,-0.0698013645030024
2003-05-23,-0.00202853030615113,-0.000356431878999253,-0.00250656010645933,-0.0313247998712818
2003-05-27,-0.0173406854825453,-0.0349682349320317,0.0182141108543381,0.0418855760250776
2003-05-28,-0.00282601128879367,-0.00308797071668643,0.00170168994651254,0.00199904689608843
2003-05-29,0.00261640981048572,-0.00410233674411797,-0.00869013044625522,0.0197732398085799
2003-05-30,-0.0159070178540581,-0.0162443140703834,0.00190120386311321,-0.0481296396498996
2003-06-02,-0.00411761475668015,0.00707472735254155,0.00737344783480021,0.0684791824234594
2003-06-03,-0.00409989422865031,-0.00942168858745207,-0.00798863912433845,-0.000479742333678423
2003-06-04,-0.0143219417778564,-0.0185804386011053,-0.00296545883095467,-0.0106127049182581
2003-06-05,-0.00492883767109031,-0.00720595740316421,0.0078565697461288,0.0101327323214013
2003-06-06,0.00392114776382257,0.0167849508324953,-0.00361619622390519,0.0199626437602407
2003-06-09,0.0102269982022047,0.0133649159633742,-0.00667078558555367,0.041480583898609
2003-06-10,-0.0101265216907969,-0.0150232282716374,-0.0118531530608377,-0.0706065682269701
2003-06-11,-0.0105237868833257,-0.0112026491750785,0.00125197470605487,-0.021053424927246
2003-06-12,-0.00308569416843429,-0.0042503191033143,-0.00779995652291854,0.00984748323080087
2003-06-13,0.0104913102256123,0.0227694611378686,-0.00671109147142834,0.0121744869602054
2003-06-16,-0.0208739241191687,-0.030245656739925,0.00951201031146853,-0.0215272766722294
2003-06-17,0,0.00389343200960557,0.00792621974286201,-0.0104400195995811
2003-06-18,0.000885926624296651,-0.00518819855438313,0.0128576564451008,-0.0125724561312039
2003-06-19,0.0153784576686968,0.0163032493041588,0.00191143185612708,0.00202219526538272
2003-06-20,0.00220977794849642,0.00131576443563874,0.00372609987755013,-0.0339015450321818
2003-06-23,0.0103100860520282,0.0155916068391559,-0.00595585123421571,0.0725393725627033
2003-06-24,-0.00101538530365275,0.00771951525797565,-0.00918198142418136,0.00822651997799273
2003-06-25,0.0100993731909487,0.00540562152754642,0.016098097163225,0.00288736806532652
2003-06-26,-0.012937402782037,-0.0234362299785569,0.0135448379335568,-0.0701605683361395
2003-06-27,0.0116055552746008,0.0129892399253579,0.00357738934148477,-0.0124482818270573
2003-06-30,0.000307439264867426,-0.00401442184910072,-0.00465915276955675,0.0186148398571166
2003-07-01,-0.0091772370946499,-0.0132671659253258,0.00497172364867193,-0.00307857472472195
2003-07-02,-0.012505965982986,-0.02022235192802,-0.00250537365578296,-0.0223443123209091
2003-07-03,0.0103772596809515,0.0126724602357471,0.0144647895441454,0.0187407203865906
2003-07-07,-0.0196550685547212,-0.0419460415612067,0.00642166664622357,0.0339703181338638
2003-07-08,-0.00445895865969437,-0.0121557467668514,-0.000888521485436389,-0.0293394811955503
2003-07-09,0.00565073278866901,0.00248148336072695,-0.00321290827708154,-0.0286402933727183
2003-07-10,0.0128080964497395,0.0188093243939327,0.000331132902867903,0.0136413565070952
2003-07-11,-0.00942111869962936,-0.0075660951407519,-0.00474748256957325,-0.0382415808147152
2003-07-14,-0.00487762740542319,-0.0118642478750606,0.0115220252275239,0.0588714827106314
2003-07-15,0.00218754839179347,-0.0012403902861986,0.0236757846576925,-0.00204399233918195
2003-07-16,0.00588743995994001,0.00310467472722342,-0.00568793054203276,0.0106844564964725
2003-07-17,0.0143132119528087,0.0309460922815044,0.00306676160815567,0.023012475730785
2003-07-18,-0.0102014390090241,-0.00320166409369715,0.00205121878202918,-0.0564603894425573
2003-07-21,0.0124375061651323,0.0128700896605793,0.0214364021748708,0.034459570717658
2003-07-22,-0.00901556758818245,-0.0147862659981937,-0.00488143060128499,-0.0313247998712818
2003-07-23,-0.000705374753858123,-0.00826219327540523,-0.00335493179072532,-0.0280367845241525
2003-07-24,0.0075861165610327,0.0133800337067167,0.00881943490839454,-0.00214817528498168
2003-07-25,-0.0175126782130253,-0.0196892952549215,0.00268501716977854,-0.0467760853068557
2003-07-28,0.00369846978303734,-0.00282579943960348,0.0135313705041957,0.0337889025144684
2003-07-29,0.00461758912145527,0.00755411706968268,0.0137176764511251,0.0167435432041843
2003-07-30,0.00241713803095678,0.00729314119111946,-0.0112263946931819,0.00959497249106311
2003-07-31,-0.00231657948662267,-0.0120214588211986,0.0149569317751488,0.0333885676447765
2003-08-01,0.00889323432576727,0.01075008228946,0.000751064383017752,0.0626447449007905
2003-08-04,0,0.000317566674848724,-0.00856834324476496,0.0247514040570023
2003-08-05,0.0214442771495102,0.0402258814440732,0.0144032430432675,0.0641858415815637
2003-08-06,-0.00579099923020454,0.000662351475300138,-0.0195565432367744,-0.0534305571816565
2003-08-07,-0.0104632692886444,-0.00396739478807762,-0.00417582539988981,-0.0594044250158521
2003-08-08,-0.00285235641122217,0.00794983975370211,0.0040562737948262,-0.0336292703722449
2003-08-11,-0.00375781812683407,-0.0109144202253133,0.00503252775062535,0.00813425160161074
2003-08-12,-0.00908207715610132,-0.0150185767488709,0.00469657021596648,-0.0961206049473833
2003-08-13,0.0051363517348717,-0.000323636975426478,0.0195012465162905,0.0452269885867183
2003-08-14,-0.00272251040215199,-0.000971455021648637,-0.00979825990589944,-0.0161121179515771
2003-08-15,-0.0031164079353454,-0.00869972515388806,0.000609336257286763,-0.0108873615894907
2003-08-18,-0.00859623069582138,-0.0253420299550995,-0.00462374355874218,-0.00493828990971856
2003-08-19,-0.0037744471838872,-0.0124338675460542,-0.0152981256704638,-0.0177584959131072
2003-08-20,0.00407337242033101,0.0024739454692595,0.00539338593872296,-0.00224220470537384
2003-08-21,-0.00318040148053633,-0.0107805107829066,0.00240729769284842,0.00112173078779776
2003-08-22,0.00997258576493287,0.0061462530483114,-0.00444840758060572,0.0390266122196357
2003-08-25,-0.00160218643923926,-0.00215551612210607,0.00782717886061368,0.0514820321224554
2003-08-26,-0.00179978850614759,-0.000922610696512116,-0.00782717886061368,-0.00205027827117021
2003-08-27,-0.000299243871709542,-0.00795829453766705,0.00456871199841613,-0.0186437621937721
2003-08-28,-0.00617286767756298,-0.00880259171518682,-0.010310092177984,-0.0345686981393687
2003-08-29,-0.00672532789859748,-0.00902573538953355,0.00238910412860216,0.00808409812330169
2003-09-02,-0.0133179376727925,-0.0142727340116835,0.0147339357512886,0.0207179416186567
2003-09-03,-0.00543302171707438,0.000590890194013038,-0.00158374943874184,0.0218417453196578
2003-09-04,-0.000483275545090756,-0.00911677747743544,-0.00557997976461078,-0.0382747351509098
2003-09-05,0.00562431743055036,0.00646161727568506,-0.0170362683488845,-0.0292862047465063
2003-09-08,-0.00823260024177408,-0.0163653489030575,0.0104032406902443,0.00494100109444817
2003-09-09,0.00658067177535493,0.011955290063888,-0.00718639713631486,0.0318000464297161
2003-09-10,0.0101484498455466,0.0243478321867832,-0.0100917920822066,0.059719225902874
2003-09-11,-0.0029381379305633,-0.0110595503106463,0.0065190342050836,-0.0387210993002212
2003-09-12,-0.00185570005250124,-0.00533670819889709,-0.00687444115194724,-0.0300576115960638
2003-09-15,0.00351970627486864,0.00980548672159598,0.0015368524876096,0.0316148756590628
2003-09-16,-0.0144898270986262,-0.0268101399087102,0.0015392180391478,-0.0670312494980672
2003-09-17,0.00193346201319589,0.00407815626014862,-0.0123605862547866,0.00663346439451873
2003-09-18,-0.0117324413729465,-0.0150633326501084,-0.000702151610983748,-0.0324776548633778
2003-09-19,0.00509948555848894,0.00576698478108906,-0.00116829902865723,-0.00170884568928864
2003-09-22,0.0108612781094992,0.01927073436533,0.00797227154296953,0.113593279761475
2003-09-23,-0.00379540666792,-0.0175343171937348,-0.00680397251431231,-0.00920253478479172
2003-09-24,0.0179375978860747,0.0383870007508169,-0.00861493180136508,0.0860693167101636
2003-09-25,0.00824290083279156,0.0130281790792197,-0.0049718529913636,0.0478472553021771
2003-09-26,0.00329596203112015,0.00642515892726125,-0.00895799208813441,-0.00134864874565466
2003-09-29,-0.00975705776147073,-0.0170427012809258,0.00803517398969555,-0.0255138883149622
2003-09-30,0.00975705776147073,0.0219663922223265,-0.0164568251042283,0.0473167445618921
2003-10-01,-0.0210868727484286,-0.0222681080850355,0.003797408636943,-0.0753953502986797
2003-10-02,-0.00361781763675673,-0.0033126760402058,0.00458107195598512,-0.0128972633047071
2003-10-03,-0.00913305373945406,-0.0275775526494528,0.0212277846915088,-0.0645384844577892
2003-10-06,-0.00453610522587322,-0.00728548502017246,-0.00432718649323505,0.000512700796832632
2003-10-07,-0.00384379688255088,-0.00607907714615408,0.0116244923147648,-0.00513877704691756
2003-10-08,0.00249732105150535,0.0063696874670085,0.00023644716278115,-0.0119203039531777
2003-10-09,-0.00268896816912356,-0.00752307446913791,0.00711343562412514,-0.0189479674247086
2003-10-10,-0.00277686734331706,-0.0091830072323642,-0.00593218981143862,-0.0198557061034625
2003-10-13,-0.00315079475676061,-0.00654779403539196,0.00391124990209946,-0.0500105053987268
2003-10-14,-0.00352128382837869,-0.00255094757651131,0.00691052402036307,-0.0103092778714218
2003-10-15,0.00266320511072138,0.00425533035139392,0.00491341405119572,0.0182549097933777
2003-10-16,-0.00399253705267455,-0.00792792238504303,0.00397291332260163,-0.0286716878988149
2003-10-17,0.0109699249880277,0.0242625775233596,-0.00768924996141784,0.0247068176749421
2003-10-20,-0.00745365790387087,-0.012347677499585,-0.00334727987811823,-0.0334710930083246
2003-10-21,0.00171497204762083,-0.00597522761935965,-0.00369042008551856,-0.0291775194052888
